Year,Length_Category,Sector,Gear,Region,SAUP,NV,GT,P,NVActive,GTActive,PActive,NomActive,NVerr,Perr,GTerr,RActivity,MethodNV,MethodLOA,MethodGT,MethodP,Country,EffActive
1962,12-24m,I,Pots_and_Traps,NorthAmerica,124,39,1635.5092,9921.8352,36.3172611,1487.35854573444,9140.54458706424,1808385.45011439,0.9011,0.0014331025798662,0.000233691280307,0.921277118257441,GAM,Data,Data,AIC,CAN,2095508.10526
1963,12-24m,I,Pots_and_Traps,NorthAmerica,124,44,1773.8908,11037.9452,40.4035798,1598.33524275276,10052.7007861448,1989092.24993079,0.9011,0.0014605283456986,0.0002522819909666,0.910746724992103,GAM,Data,Data,AIC,CAN,2331182.18430487
1964,12-24m,I,Pots_and_Traps,NorthAmerica,124,51,2033.0446,12699.2834,46.8977773,1839.39755109102,11595.4245646418,2294345.03872307,0.0,0.0014661590027815,0.0002561023656394,0.913080610434747,Data,Data,Data,AIC,CAN,2719587.08435337
1965,12-24m,I,Pots_and_Traps,NorthAmerica,124,59,2356.6494,14746.4304,54.1027295,2114.12947365878,13393.9120298269,2650475.91062366,0.0,0.0014605595075353,0.0002596134101619,0.908293904106341,Data,Data,Data,AIC,CAN,3177540.17442557
1966,12-24m,I,Pots_and_Traps,NorthAmerica,124,54,1931.2246,13104.8799,49.6399974,1742.65453295902,11958.737957242,2367149.05190742,0.0,0.0015214604974111,0.0003232782149771,0.912553662412574,Data,Data,Data,AIC,CAN,2870223.67892711
1967,12-24m,I,Pots_and_Traps,NorthAmerica,124,65,2431.0128,16085.7604,59.6547113,2182.94243340216,14633.2346605259,2895997.50044386,0.0,0.0014808566201911,0.0003022704609315,0.909713867866039,Data,Data,Data,AIC,CAN,3551495.51058149
1968,12-24m,I,Pots_and_Traps,NorthAmerica,124,75,2717.3868,18317.9904,68.9080143,2447.93405339996,16698.7847160949,3305200.76703106,0.0,0.0015080895699108,0.0003160268264283,0.911618624395909,Data,Data,Data,AIC,CAN,4099528.2311806
1969,12-24m,I,Pots_and_Traps,NorthAmerica,124,89,3298.0104,21968.539,81.6987191,2963.01449940128,19992.9457857455,3956810.67460075,0.0,0.0014861551826001,0.0003064989500726,0.910084495763132,Data,Data,Data,AIC,CAN,4963685.49837031
1970,12-24m,I,Pots_and_Traps,NorthAmerica,124,101,3637.528,24647.199,92.8026827,3277.1816817154,22471.5910471435,4447854.77957145,0.0,0.0015098668778323,0.0003212567719878,0.911742920846887,Data,Data,Data,AIC,CAN,5643292.15633413
1971,12-24m,I,Pots_and_Traps,NorthAmerica,124,115,4113.7014,28036.386,105.7910777,3720.32884711978,25619.7058343614,5070697.4299817,0.0,0.0015109714275705,0.0003259387254963,0.913810511928002,Data,Data,Data,AIC,CAN,6506876.76110071
1972,12-24m,I,Pots_and_Traps,NorthAmerica,124,138,4933.5987,33597.15,126.8928698,4455.55883429579,30676.0097021102,6071779.59360965,0.0,0.0015172372536277,0.0003260530452583,0.913064762387797,Data,Data,Data,AIC,CAN,7880319.6115452
1973,12-24m,I,Pots_and_Traps,NorthAmerica,124,160,6075.8052,39449.5319,146.8885268,5424.63826218752,35881.2158590984,7104333.64873186,0.0,0.0014893023530358,0.0003030326093293,0.909480363755072,Data,Data,Data,AIC,CAN,9325543.07869426
1974,12-24m,I,Pots_and_Traps,NorthAmerica,124,179,6642.1661,43954.8179,164.5035733,5951.19197307325,40062.0908519306,7931778.85776601,0.9011,0.0014970526352836,0.0003182133653087,0.911375641856202,GAM,Data,Data,AIC,CAN,10530386.9420625
1975,12-24m,I,Pots_and_Traps,NorthAmerica,124,208,7721.4343,51217.7729,191.2080034,6930.20738086155,46710.9181584601,9247151.44503656,0.9011,0.0014907870620938,0.0003185647414822,0.911951759502226,GAM,Data,Data,AIC,CAN,12288168.743877
1976,12-24m,I,Pots_and_Traps,NorthAmerica,124,227,8358.0541,55885.6569,208.6084743,7495.96947357461,50941.0133225205,10084551.8376759,0.9011,0.0014931505132289,0.0003272249434707,0.91147459659161,GAM,Data,Data,AIC,CAN,13447178.0224989
1977,12-24m,I,Pots_and_Traps,NorthAmerica,124,236,8732.3275,58158.7219,216.9702178,7844.84240639619,53056.346570871,10502792.8547926,0.0360879077669492,0.0014906043384106,0.0003243085188035,0.912220615617366,GAM,Data,Data,AIC,CAN,14064151.4149715
1981,12-24m,I,Pots_and_Traps,NorthAmerica,124,992,38952.227,253263.4234,909.792213,34755.8820222191,230024.585936948,45517860.3186424,0.0336588534334677,0.0014264420917487,0.0002933293936106,0.908197329667039,GAM,Data,Data,AIC,CAN,62913070.8908866
1982,12-24m,I,Pots_and_Traps,NorthAmerica,124,1265,41199.5604,300845.6394,1165.5964113,37363.6208772324,275784.315614497,54605415.6426791,0.0317204462039526,0.0015724799516632,0.0003839447192139,0.91668423318342,GAM,Data,Data,AIC,CAN,76207832.2673194
1983,12-24m,I,Pots_and_Traps,NorthAmerica,124,68,6047.2646,26085.9969,60.8520336,5251.40985004806,22985.7132849313,4531944.14655852,0.0460502193676471,0.0007182372790126,4.30164807508553e-05,0.880877695147431,GAM,Data,Data,AIC,CAN,6356668.02686523
1984,12-24m,I,Pots_and_Traps,NorthAmerica,124,1034,32923.5652,243635.7556,954.5114624,30085.0696362301,224164.505878855,44382574.7387466,0.0316105763588008,0.0015805143472219,0.0003973409026578,0.920069586517512,GAM,Data,Data,AIC,CAN,62338918.1195048
1985,12-24m,I,Pots_and_Traps,NorthAmerica,124,443,16899.3325,111711.5356,407.6412551,15257.2627396365,102091.027808988,20198645.3976298,0.9011,0.001434291210769,0.0003060082133896,0.913849062705119,GAM,Data,Data,AIC,CAN,28473062.7895968
1986,12-24m,I,Pots_and_Traps,NorthAmerica,124,801,26333.1451,190966.5316,739.0734219,24008.7763383345,175509.633177484,34744735.5898355,0.0317742251011236,0.0015522312224581,0.0003813964831232,0.919044441102476,GAM,Data,Data,AIC,CAN,49453215.4484904
1987,12-24m,I,Pots_and_Traps,NorthAmerica,124,595,20880.9325,145180.4516,548.4891509,18966.3638174612,133153.260570568,26352763.9220776,0.0323014240268908,0.0014996671588908,0.0003475883950201,0.917134455440342,GAM,Data,Data,AIC,CAN,37940619.2941405
1988,12-24m,I,Pots_and_Traps,NorthAmerica,124,494,18372.9454,123237.2923,455.1152176,16651.5131898357,112877.606613439,22333968.145723,0.9011,0.0014517112146572,0.0003189719060994,0.91590689922775,GAM,Data,Data,AIC,CAN,32546915.2778045
1989,12-24m,I,Pots_and_Traps,NorthAmerica,124,518,19095.8306,128784.5116,477.3400302,17322.0275723379,118017.592397102,23351769.3836898,0.9011,0.0014589786679656,0.000323646442045,0.916366988851084,GAM,Data,Data,AIC,CAN,34288983.1943551
1990,12-24m,I,Pots_and_Traps,NorthAmerica,124,626,21655.5167,151708.5666,577.6035414,19734.8139607369,139395.273735242,27589045.4500333,0.0322084218051118,0.0015113366426458,0.0003548234895646,0.91881240587403,GAM,Data,Data,AIC,CAN,41111840.3100274
1991,12-24m,I,Pots_and_Traps,NorthAmerica,124,85,7371.5428,31988.7009,76.6551249,6472.21160434668,28443.3514033021,5606675.49388302,0.0472088652352941,0.0007204166399776,4.51649544869552e-05,0.88892436556395,GAM,Data,Data,AIC,CAN,8553575.35858251
1992,12-24m,I,Pots_and_Traps,NorthAmerica,124,488,18275.4484,121989.0816,449.5632358,16561.7296789504,111724.138017773,22105347.7930387,0.9011,0.0014480452053009,0.0003153738115586,0.915822862302992,GAM,Data,Data,AIC,CAN,34342371.5617454
1993,12-24m,I,Pots_and_Traps,NorthAmerica,124,567,20156.4569,138637.2766,523.0259391,18349.0294100501,127305.450305809,25193555.764151,0.9011,0.0014907341988429,0.0003395659743471,0.918236153634513,GAM,Data,Data,AIC,CAN,40069048.5082113
1994,12-24m,I,Pots_and_Traps,NorthAmerica,124,690,23095.6257,164877.4496,637.1525194,21111.7317703034,151747.321854253,30038162.4926664,0.9011,0.0015410503999249,0.0003704775246921,0.920342545483626,GAM,Data,Data,AIC,CAN,48632429.1118534
1995,12-24m,I,Pots_and_Traps,NorthAmerica,124,589,20608.9965,143089.2716,543.5471251,18790.1443147652,131509.941490773,26027414.7219048,0.9011,0.001506026548912,0.0003473771990953,0.919050296061147,GAM,Data,Data,AIC,CAN,42936969.7132303
1996,12-24m,I,Pots_and_Traps,NorthAmerica,124,359,14116.1846,91121.2426,330.6367291,12775.7329135779,83392.9177150632,16497006.8334158,0.9011,0.0014103751505137,0.0002911485031924,0.915142996834632,GAM,Data,Data,AIC,CAN,27645655.4962171
1997,12-24m,I,Pots_and_Traps,NorthAmerica,124,594,19909.31,142044.9327,548.6148786,18246.2044755734,130807.010632961,25889923.3427189,0.9011,0.0015393889909951,0.0003650198833719,0.920882476853666,GAM,Data,Data,AIC,CAN,43965256.5103432
1998,12-24m,I,Pots_and_Traps,NorthAmerica,124,610,20590.271,146208.4467,563.256244,18854.1619642907,134576.956885789,26635710.2361675,0.9011,0.0015361569097829,0.0003601484858478,0.920444064678414,GAM,Data,Data,AIC,CAN,45723846.2394428
1999,12-24m,I,Pots_and_Traps,NorthAmerica,124,587,19777.516,140679.2267,541.9061055,18097.0453000736,129438.853351515,25619298.4867451,0.9011,0.0015390305411938,0.000362767826929,0.920098341379319,GAM,Data,Data,AIC,CAN,44325399.9386682
2000,12-24m,I,Pots_and_Traps,NorthAmerica,124,554,19327.188,134465.2687,511.2907132,17664.5048613512,123634.519385808,24466378.0903786,0.9011,0.0015106572493409,0.0003444722832011,0.919450657187385,GAM,Data,Data,AIC,CAN,42627965.6213498
2001,12-24m,I,Pots_and_Traps,NorthAmerica,124,748,24722.183,177834.1537,690.5733304,22629.4417027087,163658.388704601,32396072.3020807,0.9011,0.0015584347259364,0.0003734905955429,0.920287138300326,GAM,Data,Data,AIC,CAN,56922285.862099
2002,12-24m,I,Pots_and_Traps,NorthAmerica,124,577,19819.385,138972.4397,539.4232529,18216.7928615835,129082.621374548,25548897.6379345,0.9011,0.0015283780072963,0.0003506473282547,0.928887060746586,GAM,Data,Data,AIC,CAN,45239281.2020393
2003,12-24m,I,Pots_and_Traps,NorthAmerica,124,949,30115.026,221683.1367,833.5051423,26800.7106483373,195638.672390445,38730199.536732,0.9011,0.0015964239564146,0.0003929576687002,0.882418797609792,GAM,Data,Data,AIC,CAN,69229129.3958365
2004,12-24m,I,Pots_and_Traps,NorthAmerica,124,524,18171.043,126254.1237,470.2109589,16314.3820319845,113304.504556616,22422579.5681292,0.9011,0.001521092264289,0.0003445690622163,0.89739070135132,GAM,Data,Data,AIC,CAN,40500070.7320392
2005,12-24m,I,Pots_and_Traps,NorthAmerica,124,578,19776.175,138473.4327,530.3326824,18606.201119634,128258.43877029,25380042.7695777,0.9011,0.0015351347373944,0.0003503964767319,0.926052677572658,GAM,Data,Data,AIC,CAN,46355010.9891291
2006,12-24m,I,Pots_and_Traps,NorthAmerica,124,409,15064.556,100748.8927,382.536279,13837.023507204,93553.5849664325,18510559.3994407,0.9011,0.00147177955622,0.0003131495672703,0.928634044694781,GAM,Data,Data,AIC,CAN,34196326.1244696
2007,12-24m,I,Pots_and_Traps,NorthAmerica,124,608,20610.856,144775.7397,567.3712265,19042.4885636024,134588.350486751,26639780.9031651,0.9011,0.0015459001350072,0.0003535046207723,0.92965251327165,GAM,Data,Data,AIC,CAN,49794358.3326572
2008,12-24m,I,Pots_and_Traps,NorthAmerica,124,964,30351.619,223263.3874,898.3405869,27957.2869696131,207196.845207249,41027976.5066032,0.9011,0.0016118621914459,0.0003931199631564,0.928081815969401,GAM,Data,Data,AIC,CAN,77180373.9752822
2009,12-24m,I,Pots_and_Traps,NorthAmerica,124,547,18947.601,131159.1397,505.3220447,17380.7744805417,120827.610273998,23913226.5734399,0.9011,0.0015294519441225,0.000342043738929,0.921225361994679,GAM,Data,Data,AIC,CAN,45059496.3207223
2010,12-24m,I,Pots_and_Traps,NorthAmerica,124,582,19915.145,138740.1217,549.5007358,18461.6889134815,130104.365656877,25753471.4774165,0.9011,0.0015408502451708,0.0003484190007658,0.93783719815365,GAM,Data,Data,AIC,CAN,48820306.050523
2011,12-24m,I,Pots_and_Traps,NorthAmerica,124,560,19166.442,133469.1267,524.6999048,17448.5439190338,123693.568578606,24483839.2462917,0.9011,0.0015411646374164,0.0003483049822925,0.926825657498568,GAM,Data,Data,AIC,CAN,47253035.2009079
2012,12-24m,I,Pots_and_Traps,NorthAmerica,124,433,15618.167,105152.1867,400.0151953,14323.3958226139,96849.5822948536,19163720.4541267,0.9011,0.0014936815303078,0.000321887544149,0.921035687216471,GAM,Data,Data,AIC,CAN,37625651.1565824
2013,12-24m,I,Pots_and_Traps,NorthAmerica,124,225,9582.4814,58253.454,207.7272977,8762.26180661058,53541.2959265126,10584603.4009685,0.9011,0.0013353319581084,0.0002473973299905,0.919090982698729,GAM,Data,Data,AIC,CAN,21173376.5917161
2014,12-24m,I,Pots_and_Traps,NorthAmerica,124,560,19322.58,133698.9367,517.5659142,17753.733431614,123275.629402833,24398227.5741752,0.9011,0.0015336696508824,0.000345488397759,0.922034321808316,GAM,Data,Data,AIC,CAN,49806391.617454
2015,12-24m,I,Pots_and_Traps,NorthAmerica,124,264,10928.484,67583.337,243.6681454,9986.843639487,62096.1543734113,12278032.2463439,0.9011,0.0013636073173531,0.0002603823426828,0.918793315370679,GAM,Data,Data,AIC,CAN,25586301.8519453
2016,12-24m,I,Pots_and_Traps,NorthAmerica,124,867,31538.5268,212272.1059,799.1378037,28669.7897114415,194661.761552049,38523534.6425092,0.9011,0.0014983049149847,0.0003223374103475,0.917023213438818,GAM,Data,Data,AIC,CAN,81194727.1617336
2017,12-24m,I,Pots_and_Traps,NorthAmerica,124,752,27463.812,184648.0307,693.1659212,25004.2192184516,169367.288520734,33513970.2766252,0.0,0.0014919147724183,0.0003196435848048,0.917243159273744,Data,Data,Data,AIC,CAN,71441494.0302254
1961,24-50m,I,Pots_and_Traps,NorthAmerica,124,1,330.8929,617.082,0.7276401,240.77094284529,449.0136081882,91221.25601259,0.3821599,0.0003261645,4.917902e-06,0.7276401,GAM,Data,Data,AIC,CAN,104513.27075388
1962,24-50m,I,Pots_and_Traps,NorthAmerica,124,2,662.9348,1517.9336,1.5419125,511.0937274025,1182.55220256404,240246.37785271,0.338186,0.0003637248300418,4.900869e-06,0.779053972157634,GAM,Data,Data,AIC,CAN,278390.999008461
1963,24-50m,I,Pots_and_Traps,NorthAmerica,124,2,661.1008,1517.9336,1.5419125,509.67979364,1182.55220256404,240246.37785271,0.311282,0.0003637248300418,4.928099e-06,0.779053972157634,GAM,Data,Data,AIC,CAN,281564.656397158
1964,24-50m,I,Pots_and_Traps,NorthAmerica,124,2,661.218,1517.9336,1.5419125,509.7701497125,1182.55220256404,240246.37785271,0.0,0.0003637248300418,4.926352e-06,0.779053972157634,Data,Data,Data,AIC,CAN,284774.493480086
1965,24-50m,I,Pots_and_Traps,NorthAmerica,124,4,1746.6332,3515.5846,3.083825,1364.67479298985,2755.72504374784,559548.51743089,0.0,0.0003284459784315,3.03839981651923e-06,0.783843874403784,Data,Data,Data,AIC,CAN,670818.356262124
1966,24-50m,I,Pots_and_Traps,NorthAmerica,124,4,1743.7681,3515.5846,3.083825,1362.50728882961,2755.72504374784,559548.51743089,0.0,0.0003284459784315,3.05143140175147e-06,0.783843874403784,Data,Data,Data,AIC,CAN,678465.685523513
1967,24-50m,I,Pots_and_Traps,NorthAmerica,124,4,1748.1559,3515.5846,3.083825,1365.82673646237,2755.72504374784,559548.51743089,0.0,0.0003284459784315,3.03150972153245e-06,0.783843874403784,Data,Data,Data,AIC,CAN,686200.194338481
1968,24-50m,I,Pots_and_Traps,NorthAmerica,124,6,2410.8085,5033.518,4.6257375,1876.72702710667,3938.2770834574,799794.81385636,0.0,0.0003390848481102,3.54646829651069e-06,0.782398878942074,Data,Data,Data,AIC,CAN,992006.734132883
1969,24-50m,I,Pots_and_Traps,NorthAmerica,124,6,2410.8347,5033.518,4.6257375,1876.74700091644,3938.2770834574,799794.81385636,0.0,0.0003390848481102,3.54637739078735e-06,0.782398878942074,Data,Data,Data,AIC,CAN,1003315.610902
1970,24-50m,I,Pots_and_Traps,NorthAmerica,124,7,2744.1691,5650.6,5.3533776,2119.32819435704,4387.2906916456,891016.06986895,0.0,0.0003376738626834,3.70425114249282e-06,0.776416930872212,Data,Data,Data,AIC,CAN,1130491.94442081
1971,24-50m,I,Pots_and_Traps,NorthAmerica,124,7,2744.4463,5650.6,5.3533776,2119.53788369082,4387.2906916456,891016.06986895,0.0,0.0003376738626834,3.70338609253408e-06,0.776416930872212,Data,Data,Data,AIC,CAN,1143379.5525872
1972,24-50m,I,Pots_and_Traps,NorthAmerica,124,8,3076.2709,6267.682,6.0810177,2360.97235320256,4836.3042998338,982237.32588154,0.0,0.0003365407132123,3.83141301186144e-06,0.771613226938397,Data,Data,Data,AIC,CAN,1274806.49503195
1973,24-50m,I,Pots_and_Traps,NorthAmerica,124,11,4489.1895,9166.185,8.4372026,3482.7828672059,7143.0160611024,1450564.66872708,0.0,0.0003341346163061,3.44826831896159e-06,0.779265106379627,Data,Data,Data,AIC,CAN,1904091.78052341
1974,24-50m,I,Pots_and_Traps,NorthAmerica,124,11,4490.958,9166.185,8.4372026,3484.1207684636,7143.0160611024,1450564.66872708,0.253767927272727,0.0003341346163061,3.44498916223265e-06,0.779265106379627,GAM,Data,Data,AIC,CAN,1925798.42682138
1975,24-50m,I,Pots_and_Traps,NorthAmerica,124,12,4823.9402,9783.267,9.1648427,3726.42896702708,7592.0296692906,1541785.92473967,0.255451983333333,0.0003336318992373,3.54241138890076e-06,0.776007628650269,GAM,Data,Data,AIC,CAN,2048817.48966106
1976,24-50m,I,Pots_and_Traps,NorthAmerica,124,13,5149.4712,10400.349,9.8924828,3963.13620075458,8041.0432774788,1633007.18075226,0.210377369230769,0.0003331888374077,3.6395672137007e-06,0.773136837541589,GAM,Data,Data,AIC,CAN,2177522.47447969
1977,24-50m,I,Pots_and_Traps,NorthAmerica,124,14,5898.4868,11780.917,10.7067552,4573.10095973082,9165.201696202,1861088.13708186,0.0030746822857142,0.0003282069759349,3.25356452212049e-06,0.77795324596252,GAM,Data,Data,AIC,CAN,2492158.58280805
1981,24-50m,I,Pots_and_Traps,NorthAmerica,124,49,19707.3708,39545.928,37.2137463,15183.2901597353,30554.005307836,6200110.47630449,0.0031235257959183,0.0003283708778706,3.64370749383535e-06,0.77263805376048,GAM,Data,Data,AIC,CAN,8569559.00818817
1982,24-50m,I,Pots_and_Traps,NorthAmerica,124,51,20792.1658,41543.578,38.7556588,16037.6659760509,32127.177508012,6519412.76141069,0.0030819168235294,0.000327085457467,3.5523256643722e-06,0.773352251179191,GAM,Data,Data,AIC,CAN,9098553.84041229
1983,24-50m,I,Pots_and_Traps,NorthAmerica,124,11,6159.458,12787.671,8.9569964,5015.4766483592,10412.6475555804,2113611.18432372,0.0022253777272727,0.0003254693250245,1.74993912692351e-06,0.8142724,GAM,Data,Data,AIC,CAN,2964627.14502297
1984,24-50m,I,Pots_and_Traps,NorthAmerica,124,20,11232.7,23293.924,16.285448,9146.47758748,18967.5994008976,3850116.046196,0.00218747885,0.0003250569064504,1.73704195308341e-06,0.8142724,GAM,Data,Data,AIC,CAN,5407799.57826264
1985,24-50m,I,Pots_and_Traps,NorthAmerica,124,25,10654.0151,21368.6188,19.1439578,8285.99919870211,16656.4892708672,3379857.32616066,0.32273968984,0.0003261010268555,3.27704410049822e-06,0.779502725494268,GAM,Data,Data,AIC,CAN,4764422.95872691
1986,24-50m,I,Pots_and_Traps,NorthAmerica,124,25,11077.5387,22132.1058,19.2305901,8659.24658519417,17331.6348956746,3516716.95371366,0.002921865496,0.0003238895384378,3.04111567779492e-06,0.783119334459701,GAM,Data,Data,AIC,CAN,5005447.82485662
1987,24-50m,I,Pots_and_Traps,NorthAmerica,124,41,15794.062,30899.963,30.6995671,11997.1342909612,23513.83463697,4770742.40525129,0.0032599231951219,0.0003245192842791,3.94890588121245e-06,0.760980334886001,GAM,Data,Data,AIC,CAN,6868536.51796314
1988,24-50m,I,Pots_and_Traps,NorthAmerica,124,49,17881.0933,34731.164,36.3474233,13422.0961896749,26103.9254538641,5294997.96287945,0.176668768122449,0.0003246867357446,4.35831907512054e-06,0.751614500916133,GAM,Data,Data,AIC,CAN,7716311.26943231
1989,24-50m,I,Pots_and_Traps,NorthAmerica,124,32,13398.536,26451.6818,24.3240708,10348.0186305375,20474.7316082722,4155266.25514986,0.2816218076875,0.0003242610410681,3.36381669404896e-06,0.774049937896459,GAM,Data,Data,AIC,CAN,6101458.62824513
1990,24-50m,I,Pots_and_Traps,NorthAmerica,124,28,12079.185,23983.3518,21.4135104,9388.2087431767,18678.6757202392,3790380.94004346,0.0030649384285714,0.000324065139977,3.19066162376021e-06,0.778831950451758,GAM,Data,Data,AIC,CAN,5648239.48706243
1991,24-50m,I,Pots_and_Traps,NorthAmerica,124,24,10335.325,20467.7668,18.3296854,8025.5972457006,15922.9503507824,3230832.20432054,0.0030865333166666,0.0003233126771162,3.21423346724704e-06,0.777970442118338,GAM,Data,Data,AIC,CAN,4928975.60430266
1992,24-50m,I,Pots_and_Traps,NorthAmerica,124,20,8990.2815,17999.4388,15.419125,7046.50873663315,14126.8959180296,2865947.61685424,0.3578074948,0.0003229215963523,2.981652093638e-06,0.784882464812123,GAM,Data,Data,AIC,CAN,4452471.81161755
1993,24-50m,I,Pots_and_Traps,NorthAmerica,124,24,9909.0911,19420.5108,18.1564208,7621.49622541859,14963.2802283508,3036168.86513126,0.272708566916667,0.0003227458907322,3.47436441480317e-06,0.770501460732486,GAM,Data,Data,AIC,CAN,4828869.67901433
1994,24-50m,I,Pots_and_Traps,NorthAmerica,124,46,16920.1105,32879.914,34.164503,12723.0649516865,24756.8817187391,5021334.70418975,0.17395037473913,0.0003246035326354,4.3064386501188e-06,0.752966586450518,GAM,Data,Data,AIC,CAN,8129648.54651202
